Date,stn_Tmax,stn_Tmin,stn_RHmax,stn_RHmin,stn_WSmean,stn_SR,stn_Pr,stn_ETo,cdb_Tmax,cdb_Tmin,cdb_RHmax,cdb_RHmin,cdb_WSmean,cdb_SR,cdb_Pr,cdb_ETo
2023-05-14,21.63,3.38,94.2,29.76,1.57,15.69,0,2.655437938722234,18.63,8.05,83.59,40.21,2.18,16.16,0.02,2.59
2023-05-15,23.18,4.33,94.2,32.4,1.8,10.84,0,2.66107401192799,18.02,8.13,86.35,45.89,1.98,11.92,2.45,2.1
2023-05-16,21.56,5.03,95.9,33.96,1.12,13.73,0,2.197299910759315,17.81,7.59,88.67,42.84,1.9,13.94,0.01,2.27
2023-05-17,22.33,1.86,96.5,19.41,1.4,15.89,0,2.683774285120948,19.06,5.03,88.36,31.32,1.93,15.89,0.0,2.55
2023-05-18,23.58,5.34,89.8,21.75,1.12,12.63,0.25,2.385738232365307,19.08,5.83,76.04,33.7,1.52,13.77,0.28,2.23
2023-05-19,19.33,1.96,95.9,27.4,1.46,14.9,0,2.342016545588023,15.7,3.79,89.77,34.78,1.55,14.41,0.09,1.98
2023-05-20,19.83,-0.36,96.4,22.15,0.96,14.74,0,2.051342333511008,16.11,1.55,95.35,27.83,1.25,15.29,0.0,2.0
2023-05-21,20.61,-0.19,92.5,16.57,1.33,15.43,0,2.476317583906424,17.41,1.42,87.53,19.77,1.87,15.41,-0.0,2.48
2023-05-22,20.88,2.47,91,23,1.33,15.37,0,2.411789783571695,16.7,3.77,85.1,25.66,1.71,15.41,-0.0,2.3
2023-05-23,21.46,0.75,93.3,21.78,1.14,11.91,0,2.19216625094616,18.88,3.49,73.32,27.13,1.97,14.65,0.0,2.54
2023-05-24,26.14,1.59,91,10.89,1.06,15.31,0,2.60496081527657,21.27,4.06,78.96,19.36,1.92,15.17,0.0,2.8
2023-05-25,27.56,6.42,75.78,17.14,3.47,9.6,0.76,4.883824939746411,25.18,8.79,62.98,20.29,4.26,13.24,0.15,4.73
2023-05-26,16.45,0.07,95.6,21.85,1.05,14.94,0,1.871014107327483,13.01,2.61,78.83,28.48,1.4,15.04,0.56,1.84
2023-05-27,22.98,-2.32,91.4,13.53,1.63,14.74,1.52,2.943308204584544,19.64,1.75,75.73,23.01,2.31,14.99,0.0,2.8
2023-05-28,22.3,4.86,93.6,46.85,2.05,7.66,1.52,2.193088698907336,20.27,10.16,84.49,50.02,3.12,10.15,2.23,2.4
2023-05-29,23.62,11.62,88.9,32.4,2.53,6.79,0,2.855450030213661,21.17,10.6,80.0,45.08,2.88,12.0,0.21,2.75
2023-05-30,15.29,8.3,96.2,67.6,3.42,2.76,21.08,1.358372289451297,15.04,10.44,86.54,78.3,3.55,6.66,17.18,1.51
2023-05-31,13.8,2.61,97.9,49.5,1.18,9.27,0.25,1.362317653009603,11.29,4.24,93.97,47.05,1.76,9.85,0.72,1.34
2023-06-01,15.58,-1.31,98,36.57,0.81,13.46,0,1.490931537638158,11.85,0.58,90.79,45.77,1.02,12.54,-0.0,1.33
2023-06-02,20.48,-0.19,95.5,27.94,1.32,14.2,0,2.174719544805896,15.94,0.72,90.72,35.99,1.93,14.32,-0.0,1.98
2023-06-03,23.55,3.41,82.4,18.06,2.12,12.49,0,3.203874637050372,20.46,4.46,69.95,23.35,2.73,13.93,-0.0,2.98
2023-06-04,18.65,-0.06,96.3,26.59,1.07,10.54,0,1.785938972686626,15.23,1.34,86.92,35.16,1.92,12.37,-0.0,1.85
2023-06-05,17.47,-0.56,95.8,22.66,1.01,14.72,0,1.801238466138199,13.29,0.35,85.29,27.01,1.37,14.51,0.0,1.68
2023-06-06,21.72,-2.8,91.6,14.14,1.26,14.53,0,2.372986302307319,17.75,0.04,82.65,22.41,1.93,14.2,-0.0,2.32
2023-06-07,26.17,2.47,82.3,13.8,2.27,13.52,0,3.754849433539372,22.72,5.68,84.24,29.67,3.05,13.81,-0.0,3.29
2023-06-08,20.07,4.42,95.7,26.11,1.52,13.98,0,2.241566362614616,18.0,5.04,88.62,23.77,2.02,14.03,-0.0,2.27
2023-06-09,16.66,-0.77,96.6,33.11,1.46,14.27,0,1.898535257091553,14.14,0.63,89.99,38.43,1.84,13.55,0.0,1.78
2023-06-10,18.72,-1.48,96.6,25.37,0.98,14.31,0,1.789668718368529,14.92,0.28,89.98,31.58,1.14,14.01,-0.0,1.63
2023-06-11,21.46,-0.83,91.6,14.34,1.58,14.33,0,2.597516547441931,17.67,1.19,87.37,21.1,2.05,14.05,-0.0,2.42
2023-06-12,18.52,3.51,89.7,16.24,2.07,10.08,0,2.570975047970111,14.82,4.39,51.02,27.83,2.26,11.51,0.4,2.16
2023-06-13,15.05,0.47,98.5,37.49,1.69,12.72,0,1.785415042869303,12.69,1.84,86.28,40.16,2.09,13.5,0.0,1.73
2023-06-14,19.36,-1.58,96.6,20.67,1.84,13.96,0,2.491235833385725,16.4,1.02,91.69,25.59,2.36,13.64,0.0,2.28
2023-06-15,18.11,0.03,85.2,41.47,1.98,9.33,0,2.040178310239511,15.67,2.06,74.16,41.86,2.54,10.61,0.0,1.99
2023-06-16,16.55,-0.71,98.4,30.04,1.13,12.46,0,1.671221964207886,15.53,3.47,89.61,32.81,1.49,13.66,0.0,1.84
2023-06-17,24.59,0.75,84.1,11.4,1.93,14.11,0,3.269575248762716,20.49,3.8,69.46,17.41,2.54,13.89,0.0,3.08
2023-06-18,24.66,0.54,82.2,11.26,1.62,13.7,0,2.958063040480742,20.38,3.23,68.48,16.62,2.25,13.74,0.0,2.87
2023-06-19,19.67,-0.77,80.7,13.43,1.76,14.05,0,2.614471894568685,17.52,2.52,65.0,16.17,2.29,13.87,0.0,2.67
2023-06-20,14.16,-1.11,91.6,26.12,1.18,13.47,0,1.638279724264983,11.92,1.69,79.49,29.08,1.7,13.37,-0.0,1.78
2023-06-21,18.11,-3.97,89.6,17.25,1.35,12.83,0,2.091831871194238,15.93,-1.39,83.02,20.94,1.71,13.23,-0.0,2.09
2023-06-22,21.14,-2.36,85.7,17.21,0.97,13.85,0,1.95680312383995,17.13,0.25,75.63,20.54,1.16,13.46,-0.0,1.82
2023-06-23,22.94,1.05,89.5,22.93,1.66,13.12,0,2.61356389720068,19.15,3.74,76.66,27.02,2.25,13.64,0.0,2.55
2023-06-24,22.53,1.22,95.4,26.58,1.04,12.71,0,1.984406858472421,19.38,3.6,86.83,34.59,1.68,13.4,0.0,2.1
2023-06-25,24.15,3.38,87.7,11.73,1.8,13.07,0,3.011330294543848,20.96,5.25,75.35,19.26,2.32,13.54,0.0,2.93
2023-06-26,24.46,1.93,75.12,12.82,1.96,13.48,0,3.267809919771306,20.62,4.25,59.13,18.09,2.31,13.58,0.0,2.97
2023-06-27,23.21,3.21,69.02,20.49,2.52,10.01,0,3.429405625125356,19.97,5.65,58.4,25.34,3.1,13.22,0.09,3.25
2023-06-28,17.08,4.02,65.96,37.35,3.11,3.75,0,2.601297747892584,15.0,5.87,60.86,45.6,3.06,9.32,5.24,2.22
2023-06-29,15.86,2.44,88,34.13,2.21,10.45,0,2.11620017011122,12.77,3.59,60.61,45.43,2.67,9.71,0.36,1.9
2023-06-30,16.36,-2.02,97.3,32.74,1.05,12.29,0,1.596821083317443,13.78,2.1,82.18,37.94,1.42,13.55,0.0,1.64
2023-07-01,20.85,-2.32,95.4,19.29,1.16,14.29,0,2.115461527956338,17.26,-0.68,88.92,25.01,1.11,13.86,0.0,1.76
2023-07-02,22.56,-1.27,87.2,13.19,1.17,14.28,0,2.310302633990567,18.4,0.63,85.35,18.84,1.43,13.88,0.0,2.11
2023-07-03,22.8,-0.56,79.18,13.49,1.28,14,0,2.45418922711425,19.23,2.14,76.32,17.21,1.58,13.94,0.0,2.31
2023-07-04,21.75,-0.84,84.2,17.93,1.55,13.59,0,2.570048601643275,18.87,1.44,77.6,20.17,1.92,13.81,-0.0,2.46
2023-07-05,21.39,-1.17,88.2,12.99,1.23,14.03,0,2.300570117215764,18.25,0.19,84.03,15.83,1.76,14.01,-0.0,2.34
2023-07-06,22.87,-1.34,81.1,13.16,1.48,13.89,0,2.696692169434886,19.48,1.02,80.08,16.06,1.91,13.84,0.0,2.57
2023-07-07,22.57,2.24,81.5,19.48,1.69,12.44,0,2.716551206282958,19.42,3.65,70.31,24.11,2.52,13.69,0.0,2.83
2023-07-08,23.52,4.16,80.8,14.78,2.6,13.91,0,3.669179613128943,20.95,4.24,57.99,17.32,3.1,13.99,-0.0,3.5
2023-07-09,10.36,-2.53,94.3,14.38,2.21,13.71,0,2.04939581954328,8.75,0.87,78.25,30.86,3.15,12.86,-0.0,2.05
2023-07-10,13.73,-0.31,86.1,23.89,3.22,14.66,0,2.656599545390047,12.18,0.31,78.81,25.9,4.12,13.78,-0.0,2.6
2023-07-11,18.58,-4.72,93.3,12.04,1.23,14.84,0,2.176285380096238,14.8,-2.35,86.28,19.44,1.4,14.29,0.0,1.92
2023-07-12,19.02,-3.24,84.1,17.99,1.24,14.58,0,2.172781768829151,15.39,-0.83,73.77,22.92,1.32,14.22,0.0,1.91
2023-07-13,20.87,-2.09,83,14.85,1.18,14.75,0,2.285126480589079,17.11,-1.82,86.94,18.56,1.48,14.4,0.0,2.13
2023-07-14,17.94,5.2,81.9,26.69,3.05,14.14,0,3.024448440038082,15.77,3.71,66.57,30.98,2.63,14.3,0.0,2.55
2023-07-15,18.99,2.95,77.9,22.22,1.91,10.04,0,2.542600405756938,16.55,3.91,61.53,32.46,2.06,11.13,0.4,2.32
2023-07-16,21.42,-0.26,90.1,19.48,1.47,14.29,0,2.528874740015146,18.6,1.99,71.13,24.93,1.98,14.26,-0.0,2.55
2023-07-17,23.13,-0.97,82.6,13.9,1.15,14.85,0,2.459935140773364,20.11,1.06,78.23,17.92,1.53,14.56,-0.0,2.45
2023-07-18,24.76,1.19,76.92,12.07,1.71,14.75,0,3.226737487336453,21.36,3.88,65.01,15.2,2.26,14.66,0.0,3.17
2023-07-19,21.12,-0.37,78.38,5.88,1.44,15.05,0,2.714293906337528,18.18,3.38,64.14,13.8,2.35,14.8,0.0,3.02
2023-07-20,18.38,-1.38,83.2,39.22,3.94,8.87,0,2.974874616873017,15.96,0.75,71.42,45.93,3.71,9.88,2.16,2.4
2023-07-21,15.01,5.37,83.8,49.8,3.39,7.18,0,2.130381528701891,14.41,4.99,75.6,55.92,4.28,9.97,3.92,2.22
2023-07-22,18.89,6.39,88.3,46.2,1.68,6.91,0,1.85478716762278,18.04,7.87,80.68,50.21,3.14,11.55,0.09,2.6
2023-07-23,23.51,3.71,95.8,30.54,1.82,10.59,0,2.676382398637165,21.89,6.45,88.93,38.04,2.7,14.0,-0.0,2.99
2023-07-24,18.82,-3.1,98.1,12.95,1.26,15.56,0,2.333679724391974,16.44,2.04,91.52,15.46,1.57,15.54,0.0,2.33
2023-07-25,21.85,-2.39,86.9,12.72,1.53,13.47,0,2.821646258100744,18.64,0.41,79.26,19.03,2.34,14.08,0.0,2.85
2023-07-26,24.18,6.04,87.5,24.79,2.25,14.06,0,3.351333554292911,20.85,6.83,86.69,32.78,2.96,14.9,0.02,3.2
2023-07-27,23.2,4.46,90.6,16.03,1.93,14.64,0,3.209851927919725,20.88,6.27,82.12,28.03,2.17,15.14,0.39,2.91
2023-07-28,27.93,1.69,83,13.19,2.63,14.05,0,4.623813750413134,24.46,6.83,72.32,19.0,3.11,15.04,0.0,4.15
2023-07-29,21.05,2.24,88.4,25.71,4.19,4.97,0,3.780713360174028,20.93,5.94,58.48,29.45,4.79,8.53,0.66,4.22
2023-07-30,12.92,-0.14,95.2,18.24,2.6,16.15,0,2.577662023094412,10.8,1.99,80.0,30.51,3.0,14.44,0.12,2.38
2023-07-31,15.07,-5.7,85.8,21.48,1.55,16.61,0,2.297348863492588,12.22,-2.2,75.04,28.32,1.95,15.89,0.0,2.16
2023-08-01,17.67,-4.82,89.1,11.91,1.81,17.09,0,2.844169371985157,15.68,-0.75,76.95,17.2,2.04,16.42,0.0,2.64
2023-08-02,19.46,2.27,73.87,20.77,2.28,16.12,0,3.2151079327394,16.87,2.97,71.31,27.1,2.49,16.04,0.0,2.88
2023-08-03,19.19,-0.8,85.7,24.73,1.58,16.36,0,2.641555490755759,16.87,2.26,71.6,27.99,2.13,16.17,0.0,2.71
2023-08-04,19.39,-0.43,85.3,22.36,1.21,14,0,2.346996836469817,16.66,3.09,75.95,25.22,1.32,14.89,-0.0,2.29
2023-08-05,21.38,-0.75,84.5,13.93,1.47,16.9,0,2.937241878807466,18.22,1.14,77.47,19.31,1.71,16.55,0.0,2.73
2023-08-06,23.74,-2.43,82.1,10.82,1.15,16.98,0,2.878892943077746,19.6,1.59,66.37,15.33,1.35,16.81,0.0,2.69
2023-08-07,25.93,-0.2,76.68,12.1,1.07,17.01,0,2.957976610143276,22.07,1.29,73.21,15.6,0.98,16.81,0.0,2.54
2023-08-08,25.36,1.12,73.53,11.5,1.28,16.99,0,3.185018286303247,22.05,2.62,77.65,13.63,1.43,17.02,0.0,2.95
2023-08-09,23.78,2.34,67.49,13.8,3.4,16.26,0,4.867997984513554,21.86,4.37,56.15,19.01,3.07,16.98,0.0,4.02
2023-08-10,20.44,6.27,84.6,26.38,2.3,15.84,0,3.241208938175691,18.47,5.99,81.27,27.0,2.67,16.89,0.0,3.18
2023-08-11,21.05,5.54,72.56,25.6,1.31,12.01,0,2.555286196947425,18.59,8.39,56.92,31.09,1.99,11.94,0.0,2.8
2023-08-12,24.31,1.59,88.9,19.85,1.52,16.49,0,3.236170238382248,21.37,6.4,69.26,25.98,1.87,16.77,0.0,3.18
2023-08-13,27.35,6.17,69.49,16.97,2.42,13.76,0,4.402075979795388,24.77,7.93,62.29,21.33,2.97,15.87,0.0,4.38
2023-08-14,26.14,4.05,70.22,10.18,1.7,17.49,0,3.863135317093268,23.4,6.81,66.56,17.15,2.27,17.52,0.0,3.91
2023-08-15,24.28,-0.44,72.53,5.28,1.69,18.74,0,3.817469590558914,21.58,3.26,59.34,10.05,1.6,18.24,0.0,3.33
2023-08-16,25.26,3.58,61.03,15.35,1.78,8.5,0,3.455945947537778,25.26,7.15,53.64,18.32,2.77,15.49,-0.0,4.48
2023-08-17,24.76,10.33,69.6,22.05,2.9,8.83,0,4.071412571342433,23.88,11.0,67.43,29.58,3.3,14.27,0.31,4.24
2023-08-18,20.07,1.99,68.56,10.32,1.4,18.4,0,3.11118912338705,18.27,4.54,54.24,12.42,1.93,18.59,0.0,3.38
2023-08-19,25.56,-0.73,65.66,10.82,2.24,13.12,0,4.338783522768837,23.95,3.16,49.88,14.57,2.67,16.92,0.0,4.42
2023-08-20,24.31,-2.3,70.85,7.13,1.53,19.74,0,3.76755732002164,21.75,2.28,57.79,9.5,1.88,19.15,0.0,3.71
2023-08-21,25.9,-1.49,56.98,6.05,2.21,19.81,0,4.797363655045161,23.31,2.45,47.41,8.04,2.02,19.2,0.0,4.02
2023-08-22,25.16,-1.93,63.72,11.7,1.8,19.63,0,4.142334689396746,22.16,5.94,41.2,12.47,1.96,19.1,0.0,3.93
2023-08-23,22.63,-1.22,73.43,13.05,1.82,19.65,0,3.818192217696888,20.38,4.13,58.48,16.09,2.18,19.06,-0.0,3.77
2023-08-24,25.63,-0.44,72.83,8.79,1.8,19.86,0,4.252506066383607,22.96,2.4,66.99,14.5,2.12,19.22,-0.0,4.02
2023-08-25,28.83,6.25,61.41,11.8,4.46,16.8,0,6.966588905988537,26.59,8.8,44.5,15.14,4.59,18.55,0.0,6.33
2023-08-26,16.25,0.37,73.03,12.99,2.14,20.53,0,3.42937550509315,13.86,4.66,60.28,19.22,2.6,17.73,0.02,3.33
2023-08-27,22.55,-3.98,67.3,9.06,2.11,21.02,0,4.298330465777777,20.17,0.66,53.26,11.16,1.99,20.29,-0.0,3.78
2023-08-28,24.85,3.71,60.06,12.64,2.07,19.98,0,4.456246054176233,22.03,5.0,52.68,18.76,1.73,20.0,0.0,3.75
2023-08-29,26.63,5.17,59.83,11.29,1.87,20.12,0,4.516277305324798,23.44,5.76,52.71,15.03,1.38,20.15,-0.0,3.64
2023-08-30,26.57,3.64,69.65,14.03,1.37,20.25,0,3.931831194869283,23.51,6.03,54.58,17.7,1.79,20.09,-0.0,3.97
2023-08-31,26.81,3.61,70.22,11.7,1.96,20.56,0,4.651631999139123,24.04,7.19,54.86,15.99,2.33,20.37,0.0,4.51
2023-09-01,27.14,7.49,55.1,14.4,2.37,19.38,0,5.055499708043234,25.46,9.81,42.29,17.46,2.33,20.24,0.0,4.75
2023-09-02,25.8,2.37,75.83,12.65,1.52,19.16,0,4.00319533489029,23.41,6.59,60.42,16.19,1.67,20.38,0.0,3.96
2023-09-03,31.26,7.73,57.34,9.6,2.81,16.56,0,6.124222714250593,28.79,9.67,40.9,13.7,3.36,20.04,0.11,6.1
2023-09-04,31.22,4.19,68.26,8.45,2.1,19.92,0,5.523911292071833,28.22,7.14,59.02,11.02,2.2,20.85,0.0,5.02
2023-09-05,26.44,4.69,65.52,11.26,2.65,18.35,0,5.241393383661214,25.67,7.09,52.23,14.07,2.7,20.78,-0.0,5.22
2023-09-06,22.92,-1.48,66.75,6.05,1.55,23.17,0,4.120719254979781,20.6,1.91,55.18,9.91,2.0,22.33,-0.0,4.17
2023-09-07,27.17,-3,58.38,8.29,1.26,22.84,0,4.23783840848216,23.79,0.62,60.12,8.0,1.6,22.12,0.0,4.15
2023-09-08,29.84,1.42,63.88,--,1.49,20.35,0,,26.5,5.03,57.82,6.12,1.44,21.86,0.0,4.28
2023-09-09,34.19,5.27,44.02,6.12,1.56,20.16,0,5.326135754107338,31.19,8.26,39.72,7.39,2.48,21.98,0.0,5.92
2023-09-10,34.13,12,38.54,9.02,3.32,18.93,0,7.585892332110023,31.75,12.43,32.34,11.54,3.08,21.75,0.0,6.65
2023-09-11,18.04,2,78.24,17.32,3.77,21.17,0,4.531852853715399,17.21,5.13,51.4,23.11,3.78,21.56,0.0,4.43
2023-09-12,21.28,-1.44,84.5,16.4,2.85,23.7,0,4.738110136094922,17.8,1.66,71.31,25.58,3.07,22.82,0.0,4.16
2023-09-13,23.74,7.27,70.32,23.03,3.62,22.19,0,5.419788702204187,21.41,6.62,64.85,29.85,3.73,22.23,0.0,4.8
2023-09-14,26.54,8.71,82.5,16.87,2.68,21.5,0,5.309225756731311,24.24,8.6,72.46,25.54,2.85,22.06,0.07,4.89
2023-09-15,28.56,2.07,74.48,5.82,2.27,23.78,0,5.803395157055959,26.53,6.91,49.6,7.19,2.46,23.47,0.0,5.58
2023-09-16,21.95,4.19,52.23,12.88,2.64,23.42,0,5.074646385507089,20.63,6.74,43.95,16.82,2.83,23.3,-0.0,5.0
2023-09-17,24.48,-0.47,69.91,9.6,1.28,24.47,0,4.238265878384924,21.5,3.88,58.21,12.02,1.89,23.68,-0.0,4.47
2023-09-18,28.12,2.46,74.82,9.13,2.21,24.24,0,5.669741117337744,25.04,5.63,66.88,13.82,2.31,23.54,0.0,5.09
2023-09-19,30.34,3.78,64.03,5.81,2.77,23.03,0,6.708262291703873,28.12,8.02,44.61,13.39,2.87,23.42,0.01,6.07
2023-09-20,27.95,3.15,39.96,--,1.65,25.02,0,,25.65,5.79,35.01,5.91,1.94,24.2,-0.0,5.15
2023-09-21,29.3,1.69,49.62,7.07,1.87,25.02,0,5.688136678692835,26.82,7.02,41.21,9.54,1.89,24.29,-0.0,5.23
2023-09-22,31.62,3.18,53.99,5.37,1.62,25.55,0,5.717526981942752,28.57,5.87,57.86,7.77,2.04,24.72,0.0,5.58
2023-09-23,30.69,8.87,72.06,12.48,2.88,13.14,0,5.836849912875264,27.38,11.54,33.17,19.56,3.13,15.78,0.07,5.45
2023-09-24,25.77,13.76,87.3,21.2,3.67,4.55,0.51,4.293873076349293,27.97,13.03,82.76,28.35,3.28,14.25,3.64,5.03
2023-09-25,19.87,8.3,89.3,15.9,4.39,15.2,0,4.759371422962796,18.64,8.66,92.03,26.57,3.7,14.7,10.27,3.8
2023-09-26,20.44,7.7,94.8,28.17,3.22,11.84,0,3.683688311797549,16.3,8.25,88.81,37.52,3.96,14.66,0.74,3.38
2023-09-27,23.06,6.59,79.09,25.93,2.8,16.06,0,4.400007683114008,19.8,5.31,78.47,41.45,2.25,17.7,0.51,3.42
2023-09-28,26.67,5.03,90,18.83,1.49,23.11,0,4.618597066745538,22.05,8.41,91.41,24.67,1.78,17.4,0.0,3.67
2023-09-29,31.22,6.49,79.19,9.5,2.35,25.07,0,6.475654014254049,27.65,8.39,76.52,11.47,2.25,25.15,0.0,5.68
2023-09-30,33.25,6.66,60.98,6.25,3.75,25.96,0,8.692396304119626,30.49,8.93,66.73,7.45,3.36,25.83,-0.0,7.33
2023-10-01,26.77,9.01,68.47,9.16,2.11,26.31,0,5.767138689804124,24.25,9.21,55.15,16.96,2.21,25.57,0.0,5.3
2023-10-02,29.46,6.66,83.8,19,2.4,25.63,0,6.057833507447604,27.35,8.33,84.61,23.23,3.02,25.73,0.0,5.94
2023-10-03,34.13,13.53,68.08,11.97,1.86,25.26,0,6.382014136916031,31.11,13.14,67.37,16.08,2.19,25.52,0.0,6.18
2023-10-04,36.35,12.92,56.06,10.92,1.71,23.39,0,6.346852032746242,33.12,14.38,54.33,15.24,2.03,24.97,0.0,6.32
2023-10-05,36.25,13.8,45.14,7.3,2.36,25.48,0,7.565422033707611,33.85,16.43,40.93,10.92,2.49,25.96,0.0,7.21
2023-10-06,37.13,9.69,70.06,--,2.72,25.97,0,,34.26,13.35,40.23,7.48,2.72,26.49,0.0,7.58
2023-10-07,36.56,15.15,23.79,5.78,3.32,25.14,0,9.112368666257531,33.47,15.33,26.69,9.24,2.98,26.31,0.0,7.82
2023-10-08,34.02,9.69,76.76,7.3,2.3,25.94,0,7.107975595593786,31.64,12.05,53.99,13.72,2.23,26.78,0.0,6.6
2023-10-09,33.45,11.62,83.8,8.21,3.14,22.68,0,7.540349715436029,31.47,14.11,83.76,13.46,3.43,25.84,0.0,7.54
2023-10-10,33.48,14.07,50.82,8.92,2.81,15.58,0,6.82321516054979,32.0,16.98,37.61,16.65,3.0,23.79,0.0,7.35
2023-10-11,32.64,16.83,59.17,13.72,3.56,16.27,0,7.227099233738011,30.16,15.8,45.55,19.24,4.02,22.32,0.0,7.48
2023-10-12,26.81,6.96,96.4,31.93,3.1,11.56,3.81,4.386372573763519,23.05,10.13,83.4,63.18,3.25,16.57,19.83,3.75
2023-10-13,23.8,5.44,97,14.71,1.79,27.6,0,5.121837655930856,21.42,7.48,98.13,23.51,2.12,27.44,-0.0,4.88
2023-10-14,27.27,6.79,83.1,13.42,1.93,28.31,0,5.854561009918124,23.76,7.46,81.01,20.8,1.97,27.78,0.0,5.26
2023-10-15,30.78,7.1,85.4,14.2,2.55,24.03,23.11,6.526280425822447,27.59,9.36,77.31,25.12,2.44,26.33,15.91,5.7
2023-10-16,23.67,9.94,96.3,30.6,3.17,22.88,0,5.066922706136788,21.11,11.11,91.66,38.02,3.38,20.19,18.24,4.41
2023-10-17,25.32,11.01,83.9,25.02,1.58,21.4,0,4.589997909492085,20.83,10.65,78.33,35.18,1.6,19.24,0.29,3.77
2023-10-18,28.62,8.81,90.1,18.29,1.42,28.56,0,5.601583444936104,24.72,8.88,87.49,26.6,1.68,27.92,0.0,5.18
2023-10-19,32.03,9.35,87.4,11.76,1.41,28.75,0,6.087736146084967,27.82,9.98,72.57,19.84,1.45,28.28,0.0,5.57
2023-10-20,34.36,12.95,71.52,11.22,2.49,26.56,0,7.496875724913703,30.97,14.18,66.01,17.77,2.74,27.18,0.0,7.05
2023-10-21,32.1,13.29,81.9,13.89,3.54,16.98,0.51,6.948720765982849,30.37,14.74,47.19,22.1,2.95,21.64,2.98,6.43
2023-10-22,29.1,9.52,95.1,14.54,1.77,27.45,0,5.918562587585781,25.55,11.07,94.03,23.6,1.88,23.39,0.16,4.98
2023-10-23,30.88,9.92,89.3,13.52,1.96,28.45,0,6.490904884064154,27.99,10.58,90.0,18.56,2.4,28.48,0.0,6.26
2023-10-24,30.78,9.65,57.95,6.05,2.9,30.05,0,7.896582305067497,28.23,11.02,54.25,10.06,2.95,29.66,0.0,7.29
2023-10-25,31.39,7.22,73.8,8.32,1.64,30.16,0,6.528162398596947,28.13,9.91,64.29,12.64,1.43,29.69,0.0,5.91
2023-10-26,36.09,8.98,71.11,6.22,1.44,29.73,0,6.859292993858785,32.78,11.82,59.82,9.77,2.04,29.53,-0.0,7.05
2023-10-27,37.0,13.29,54.95,10.85,3.64,21.91,0,9.089034311984047,34.22,16.44,45.96,14.67,3.66,26.1,0.42,8.55
2023-10-28,30.92,9.82,67.32,11.73,3.81,26.47,0,8.18730779060536,28.42,11.16,58.57,15.89,3.81,27.56,0.15,7.35
2023-10-29,25.56,6.52,73.03,15.96,2.89,27.3,0,6.341848167597749,21.26,7.73,64.91,28.4,2.95,20.97,0.14,4.81
2023-10-30,10.94,7.72,94.1,54.46,2.88,2.77,7.62,1.509456761687487,11.18,7.54,82.5,66.85,3.25,7.02,10.82,1.92
2023-10-31,20.06,7.3,86.9,29.02,2.48,17.35,0,4.030157090252092,14.05,7.37,80.77,44.7,2.41,9.99,6.43,2.3
2023-11-01,25.29,4.49,93.7,21.81,1.39,28.33,0,5.165980147512498,21.32,5.28,90.53,29.55,1.78,29.55,0.0,4.95
2023-11-02,28.63,8.27,83.6,17.41,1.56,24.84,0,5.481490765216485,24.9,9.55,74.85,26.35,1.86,28.33,-0.0,5.52
2023-11-03,29.7,12.08,73.02,22.08,2.5,22.01,6.6,6.107534040046382,27.56,12.3,74.5,27.86,2.87,26.0,0.02,6.18
2023-11-04,29.81,12.7,96.5,27.08,2.86,21.31,42.42,5.89704813686529,26.87,15.39,72.9,34.61,2.79,24.22,9.66,5.7
2023-11-05,29.97,14.27,89.2,27.89,2.71,26.48,0.76,6.495566800266382,27.52,13.88,91.81,31.98,2.9,25.4,1.68,5.85
2023-11-06,32.6,15.56,87.8,21.87,3.95,26.9,2.54,8.00514282249543,30.82,14.74,79.52,30.04,3.08,26.48,5.23,6.64
2023-11-07,24.34,11.35,88.9,38.38,2.25,17.23,0.51,4.211881669020771,23.77,12.84,88.18,31.89,2.26,19.08,2.79,4.26
2023-11-08,29.37,9.92,90.2,18.09,1.87,28.35,0,6.235077802354524,26.59,10.52,87.67,24.82,1.95,28.89,0.0,5.83
2023-11-09,32.0,12.49,81,13.62,2.02,30.84,0,7.176819533709633,29.59,12.41,71.72,18.26,1.9,30.48,0.0,6.6
2023-11-10,33.31,9.89,87.3,13.42,1.71,31.13,0,7.03876570317645,31.3,11.98,82.61,14.85,2.23,30.69,0.0,7.07
2023-11-11,36.66,18.38,57.16,12.81,3.09,21.8,1.02,8.270157489266925,34.15,17.36,59.61,17.31,3.24,26.42,1.32,8.05
2023-11-12,31.6,13.66,68.1,11.63,1.9,31.59,0,7.21947015235359,30.38,14.43,45.11,16.24,2.38,31.14,0.0,7.43
2023-11-13,30.92,10.97,89.2,10.55,1.97,31.52,0,7.06666821961394,28.84,12.44,85.3,16.77,2.23,30.61,-0.0,6.87
2023-11-14,28.66,8.74,83.9,24.48,3.2,29.04,0,6.985111990033699,27.92,11.96,76.84,24.07,3.29,29.2,0.0,6.84
2023-11-15,31.89,12.92,86.2,17.71,2.3,28.96,0,7.12039708206335,30.18,14.02,85.07,22.25,2.91,29.89,0.0,7.18
2023-11-16,28.7,18.11,68.93,28.43,2.73,15.63,0,5.396887858536641,26.94,18.1,61.89,29.07,2.6,17.7,0.14,5.36
2023-11-17,34.23,16.93,79.57,14.87,2.55,28.63,0.25,7.831456463290617,30.93,14.95,86.5,23.08,2.56,28.42,0.91,6.9
